"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2020-9-29","78.58","77.39","78.86","76.68","1.02M","2.04%"
"2020-9-28","77.01","78.78","79.28","76.80","1.15M","-2.23%"
"2020-9-25","78.77","78.40","79.78","77.80","1.32M","0.15%"
"2020-9-24","78.65","77.46","79.28","77.46","1.38M","0.72%"
"2020-9-23","78.09","78.70","79.77","77.62","1.23M","-0.01%"
"2020-9-22","78.10","77.83","79.25","77.41","893.03K","-0.15%"
"2020-9-21","78.22","79.29","79.90","77.70","1.16M","-1.24%"
"2020-9-18","79.20","80.02","81.20","78.60","1.72M","-2.22%"
"2020-9-17","81.00","79.66","81.00","78.57","921.59K","1.68%"
"2020-9-16","79.66","80.87","81.38","79.18","762.91K","-1.79%"
"2020-9-15","81.11","81.00","82.00","80.09","1.02M","0.14%"
"2020-9-14","81.00","80.00","81.19","78.02","994.70K","2.13%"
"2020-9-11","79.31","78.50","79.60","77.50","792.22K","0.14%"
"2020-9-10","79.20","79.00","80.75","78.50","1.25M","0.89%"
"2020-9-9","78.50","80.44","80.84","78.50","1.32M","-2.94%"
"2020-9-8","80.88","81.35","81.59","80.42","1.10M","-0.88%"
"2020-9-7","81.60","83.00","84.50","81.25","1.25M","-2.03%"
"2020-9-4","83.29","82.28","83.90","81.33","1.63M","0.00%"
"2020-9-3","83.29","83.02","85.50","82.88","2.20M","0.69%"
"2020-9-2","82.72","81.86","83.58","81.80","2.06M","0.23%"
"2020-9-1","82.53","83.41","84.01","81.02","2.65M","-2.62%"
"2020-8-31","84.75","83.11","85.00","82.21","2.24M","2.11%"
"2020-8-28","83.00","81.98","84.25","81.74","2.01M","1.54%"
"2020-8-27","81.74","81.49","81.79","80.11","871.69K","1.03%"
"2020-8-26","80.91","81.98","83.20","80.05","1.21M","-1.02%"
"2020-8-25","81.74","83.28","85.12","81.13","1.63M","-1.16%"
"2020-8-24","82.70","83.84","84.35","82.07","1.19M","-0.96%"
"2020-8-21","83.50","80.95","83.60","80.50","1.14M","2.64%"
"2020-8-20","81.35","84.32","84.32","80.00","1.85M","-2.11%"
"2020-8-19","83.10","84.60","84.77","83.10","1.33M","-1.06%"
"2020-8-18","83.99","84.43","85.20","83.51","1.94M","-0.74%"
"2020-8-17","84.62","84.99","85.53","83.52","1.19M","0.02%"
"2020-8-14","84.60","81.05","84.77","81.05","2.10M","4.41%"
"2020-8-13","81.03","79.83","81.88","79.12","1.40M","2.80%"
"2020-8-12","78.82","80.55","80.55","77.34","2.13M","-2.84%"
"2020-8-11","81.12","81.22","83.46","80.50","1.53M","0.01%"
"2020-8-10","81.11","80.24","81.80","79.01","1.63M","0.01%"
"2020-8-7","81.10","82.29","82.50","78.70","2.15M","-2.92%"
"2020-8-6","83.54","83.38","84.20","80.36","3.30M","-0.78%"
"2020-8-5","84.20","83.25","84.79","82.23","1.64M","-0.15%"
"2020-8-4","84.33","84.10","85.63","83.00","2.14M","-0.54%"
"2020-8-3","84.79","84.38","85.88","83.70","2.06M","-0.02%"
"2020-7-31","84.81","84.80","87.00","83.66","2.20M","-0.55%"
"2020-7-30","85.28","84.99","85.68","83.30","1.78M","-0.49%"
"2020-7-29","85.70","84.30","87.30","83.50","2.00M","0.69%"
"2020-7-28","85.11","85.50","86.00","83.05","1.63M","-0.49%"
"2020-7-27","85.53","83.99","88.20","83.35","2.87M","1.82%"
"2020-7-24","84.00","85.00","88.80","83.00","2.97M","-0.83%"
"2020-7-23","84.70","79.94","85.99","79.50","2.82M","5.09%"
"2020-7-22","80.60","79.50","81.27","79.29","1.24M","0.99%"
"2020-7-21","79.81","78.00","80.00","77.22","2.09M","1.99%"
"2020-7-20","78.25","79.01","79.80","77.18","2.05M","-0.80%"
"2020-7-17","78.88","78.28","79.97","76.41","1.71M","1.78%"
"2020-7-16","77.50","82.20","82.37","77.30","1.97M","-5.72%"
"2020-7-15","82.20","83.61","85.50","80.58","2.35M","-2.14%"
"2020-7-14","84.00","81.80","86.17","75.72","2.68M","3.21%"
"2020-7-13","81.39","76.80","82.29","76.38","2.54M","6.07%"
"2020-7-10","76.73","77.31","78.33","76.03","1.78M","-1.50%"
"2020-7-9","77.90","78.00","78.60","76.60","2.16M","-0.15%"
"2020-7-8","78.02","78.50","80.00","77.10","1.57M","-0.93%"
"2020-7-7","78.75","77.08","80.20","76.80","2.49M","2.17%"
"2020-7-6","77.08","75.48","77.45","75.30","2.23M","2.13%"
"2020-7-3","75.47","75.95","79.67","74.31","4.22M","-0.50%"
"2020-7-2","75.85","72.40","75.99","71.85","3.99M","5.16%"
"2020-7-1","72.13","71.45","72.30","70.28","1.74M","1.59%"
"2020-6-30","71.00","71.60","72.94","70.28","1.78M","0.58%"
"2020-6-29","70.59","69.60","71.41","69.01","2.42M","1.41%"
"2020-6-24","69.61","69.52","70.90","68.99","1.71M","0.62%"
"2020-6-23","69.18","67.31","69.72","66.90","2.79M","0.42%"
"2020-6-22","68.89","68.38","69.70","68.06","1.62M","0.75%"
"2020-6-19","68.38","67.26","68.66","67.00","2.22M","1.67%"
"2020-6-18","67.26","67.64","67.72","66.88","1.02M","-0.66%"
"2020-6-17","67.71","68.58","68.66","67.28","1.27M","-0.43%"
"2020-6-16","68.00","67.20","68.20","67.16","1.60M","2.01%"
"2020-6-15","66.66","67.80","68.00","66.38","1.58M","-1.94%"
"2020-6-12","67.98","66.90","68.25","66.18","1.85M","-0.22%"
"2020-6-11","68.13","70.01","70.11","67.94","1.38M","-1.86%"
"2020-6-10","69.42","68.94","69.88","68.41","1.64M","0.71%"
"2020-6-9","68.93","67.95","69.18","67.26","2.15M","1.62%"
"2020-6-8","67.83","67.52","69.50","67.30","2.75M","0.49%"
"2020-6-5","67.50","66.55","67.55","66.54","1.74M","1.20%"
"2020-6-4","66.70","66.80","67.17","66.25","1.20M","0.24%"
"2020-6-3","66.54","67.07","67.28","66.41","1.73M","-0.52%"
"2020-6-2","66.89","68.39","68.48","66.04","3.74M","-1.55%"
"2020-6-1","67.94","67.70","68.69","67.33","2.59M","0.35%"
"2020-5-29","67.70","66.61","67.78","66.18","1.71M","0.64%"
"2020-5-28","67.27","68.02","68.63","66.01","1.93M","-2.08%"
"2020-5-27","68.70","67.46","68.94","66.81","1.46M","1.81%"
"2020-5-26","67.48","67.00","67.80","66.51","1.86M","1.46%"
"2020-5-25","66.51","68.02","68.47","66.15","1.76M","-1.90%"
"2020-5-22","67.80","71.10","71.28","67.60","1.69M","-4.18%"
"2020-5-21","70.76","70.96","72.08","69.80","1.89M","0.00%"
"2020-5-20","70.76","70.36","71.54","69.71","2.66M","1.52%"
"2020-5-19","69.70","69.45","70.30","69.04","1.71M","0.29%"
"2020-5-18","69.50","67.00","70.15","66.07","2.65M","3.73%"
"2020-5-15","67.00","68.51","68.51","67.00","1.88M","-2.26%"
"2020-5-14","68.55","69.81","70.45","68.19","1.73M","-1.31%"
"2020-5-13","69.46","69.03","70.50","68.18","2.48M","0.00%"
"2020-5-12","69.46","68.56","69.80","67.72","2.20M","1.31%"
"2020-5-11","68.56","67.40","70.27","67.01","4.61M","3.04%"
"2020-5-8","66.54","66.88","67.99","66.32","2.60M","-0.08%"
"2020-5-7","66.59","64.90","67.20","64.48","3.17M","1.98%"
"2020-5-6","65.30","65.50","65.83","63.80","4.10M","-0.88%"
"2020-4-30","65.88","66.00","66.66","64.52","2.24M","-0.15%"
"2020-4-29","65.98","67.00","68.18","65.93","2.44M","-3.68%"
"2020-4-28","68.50","66.86","68.50","65.66","2.08M","2.25%"
"2020-4-27","66.99","67.75","68.07","66.81","1.22M","-1.08%"
"2020-4-24","67.72","67.52","68.43","66.90","860.67K","0.06%"
"2020-4-23","67.68","67.56","68.96","67.35","962.21K","0.50%"
"2020-4-22","67.34","66.81","67.64","66.81","766.66K","0.21%"
"2020-4-21","67.20","68.36","68.95","66.93","1.28M","-2.33%"
"2020-4-20","68.80","69.15","69.56","68.20","1.40M","0.60%"
"2020-4-17","68.39","67.00","68.88","66.88","1.30M","2.07%"
"2020-4-16","67.00","67.18","67.37","66.26","916.21K","0.39%"
"2020-4-15","66.74","67.70","68.70","66.66","1.71M","-1.35%"
"2020-4-14","67.65","68.61","68.83","66.06","2.69M","-0.66%"
"2020-4-13","68.10","69.74","69.77","68.06","905.93K","-2.42%"
"2020-4-10","69.79","70.30","70.80","69.64","946.21K","-0.39%"
"2020-4-9","70.06","70.00","70.90","69.80","1.01M","-0.91%"
"2020-4-8","70.70","70.49","71.06","69.80","958.65K","-0.74%"
"2020-4-7","71.23","71.12","72.09","70.28","974.81K","0.66%"
"2020-4-3","70.76","70.05","71.35","69.58","1.24M","1.56%"
"2020-4-2","69.67","69.44","70.00","68.05","855.37K","0.33%"
"2020-4-1","69.44","69.47","70.58","68.72","1.07M","0.45%"
"2020-3-31","69.13","66.80","69.92","66.32","1.78M","4.93%"
"2020-3-30","65.88","67.50","67.50","65.53","1.13M","-3.12%"
"2020-3-27","68.00","68.46","69.00","67.85","1.39M","0.49%"
"2020-3-26","67.67","66.04","67.99","66.02","1.38M","1.45%"
"2020-3-25","66.70","67.19","67.68","65.30","2.24M","1.49%"
"2020-3-24","65.72","64.19","66.30","63.70","2.43M","4.40%"
"2020-3-23","62.95","64.28","64.86","62.66","2.40M","-4.04%"
"2020-3-20","65.60","65.72","66.50","64.22","2.49M","1.49%"
"2020-3-19","64.64","66.47","67.31","63.55","2.72M","-3.23%"
"2020-3-18","66.80","68.48","69.59","66.80","1.74M","-1.26%"
"2020-3-17","67.65","66.00","69.08","66.00","1.83M","1.96%"
"2020-3-16","66.35","70.48","70.63","65.42","2.17M","-5.86%"
"2020-3-13","70.48","68.00","71.32","67.53","2.55M","-0.70%"
"2020-3-12","70.98","71.35","71.42","70.30","990.04K","-1.13%"
"2020-3-11","71.79","73.08","73.53","71.25","1.55M","-1.48%"
"2020-3-10","72.87","70.10","73.46","70.08","1.75M","2.82%"
"2020-3-9","70.87","71.60","71.60","69.96","2.91M","-2.09%"
"2020-3-6","72.38","73.58","73.90","72.02","1.99M","-2.58%"
"2020-3-5","74.30","72.63","74.60","72.00","2.67M","2.34%"
"2020-3-4","72.60","72.78","73.50","72.00","1.35M","-0.43%"
"2020-3-3","72.91","73.93","73.93","71.80","3.01M","-0.42%"
"2020-3-2","73.22","72.35","74.50","72.18","2.05M","-0.31%"
"2020-2-28","73.45","70.30","73.45","70.15","3.16M","0.67%"
"2020-2-27","72.96","74.65","75.07","72.61","3.33M","-3.78%"
"2020-2-26","75.83","74.87","76.73","72.70","2.49M","1.74%"
"2020-2-25","74.53","73.40","75.28","72.62","3.09M","1.14%"
"2020-2-24","73.69","70.71","73.83","70.71","2.75M","2.25%"
"2020-2-21","72.07","71.32","72.98","71.02","2.25M","1.07%"
"2020-2-20","71.31","69.28","71.31","69.14","2.22M","2.46%"
"2020-2-19","69.60","70.24","70.74","69.52","1.20M","-0.91%"
"2020-2-18","70.24","70.90","71.07","69.78","1.66M","-0.61%"
"2020-2-17","70.67","70.93","71.85","70.30","2.23M","0.28%"
"2020-2-14","70.47","70.97","72.30","70.10","1.31M","-0.89%"
"2020-2-13","71.10","71.90","72.18","70.05","982.39K","-0.34%"
"2020-2-12","71.34","70.92","72.03","69.75","1.72M","0.48%"
"2020-2-11","71.00","70.24","71.48","69.92","1.55M","0.77%"
"2020-2-10","70.46","68.90","71.11","68.03","2.17M","2.37%"
"2020-2-7","68.83","68.20","68.88","66.62","1.93M","0.84%"
"2020-2-6","68.26","69.00","69.35","68.00","2.07M","0.46%"
"2020-2-5","67.95","66.47","69.47","65.75","3.40M","3.44%"
"2020-2-4","65.69","63.21","66.60","63.21","2.95M","3.33%"
"2020-2-3","63.57","63.56","65.51","63.56","3.17M","-9.98%"
"2020-1-23","70.62","73.15","73.15","70.41","1.89M","-3.33%"
"2020-1-22","73.05","73.33","73.69","71.17","1.95M","-0.38%"
"2020-1-21","73.33","73.39","73.83","72.53","1.11M","-0.66%"
"2020-1-20","73.82","74.20","74.75","73.30","1.31M","-0.51%"
"2020-1-17","74.20","74.03","74.49","73.71","1.29M","-0.17%"
"2020-1-16","74.33","74.48","74.66","73.68","742.97K","-0.15%"
"2020-1-15","74.44","73.98","74.55","73.50","792.80K","0.62%"
"2020-1-14","73.98","75.83","76.36","73.66","1.94M","-1.75%"
"2020-1-13","75.30","73.98","75.39","73.66","1.41M","1.69%"
"2020-1-10","74.05","74.70","75.48","73.66","1.64M","-1.10%"
"2020-1-9","74.87","74.75","74.98","73.93","1.25M","0.44%"
"2020-1-8","74.54","74.57","74.94","73.77","1.20M","-0.08%"
"2020-1-7","74.60","74.13","74.80","73.53","1.05M","0.13%"
"2020-1-6","74.50","76.50","76.50","73.70","2.46M","-2.98%"
"2020-1-3","76.79","77.89","78.10","76.28","1.23M","-1.41%"
"2020-1-2","77.89","76.79","78.25","76.41","1.15M","1.45%"
